Division,District,Upazila,Depth,Arsenic,Union,Village,SlNo
Chittagong,Lakshmipur,Lakshmipur Sadar,45,100,Uttar Joypur,South Maguri,10790
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Uttar Joypur,South Maguri,10791
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Uttar Joypur,South Maguri,10792
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Uttar Joypur,South Maguri,10793
Chittagong,Lakshmipur,Lakshmipur Sadar,37,70,Uttar Joypur,South Maguri,10794
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Uttar Joypur,South Maguri,10795
Chittagong,Lakshmipur,Lakshmipur Sadar,28,500,Uttar Joypur,South Maguri,10796
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Uttar Joypur,South Maguri,10797
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Uttar Joypur,South Maguri,10798
Chittagong,Lakshmipur,Lakshmipur Sadar,30,300,Uttar Joypur,South Maguri,10799
Chittagong,Lakshmipur,Lakshmipur Sadar,40,500,Uttar Joypur,South Maguri,10800
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Uttar Joypur,South Maguri,10801
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Uttar Joypur,South Maguri,10802
Chittagong,Lakshmipur,Lakshmipur Sadar,53,100,Uttar Joypur,South Maguri,10803
Chittagong,Lakshmipur,Lakshmipur Sadar,46,500,Uttar Joypur,South Maguri,10804
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,South Maguri,10805
Chittagong,Lakshmipur,Lakshmipur Sadar,40,400,Uttar Joypur,South Maguri,10806
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Uttar Joypur,South Maguri,10807
Chittagong,Lakshmipur,Lakshmipur Sadar,28,500,Uttar Joypur,South Maguri,10808
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Uttar Joypur,South Maguri,10809
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Uttar Joypur,South Maguri,10810
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Uttar Joypur,South Maguri,10811
Chittagong,Lakshmipur,Lakshmipur Sadar,45,100,Uttar Joypur,South Maguri,10812
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Uttar Joypur,South Maguri,10813
Chittagong,Lakshmipur,Lakshmipur Sadar,30,500,Uttar Joypur,South Maguri,10814
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,South Maguri,10815
Chittagong,Lakshmipur,Lakshmipur Sadar,860,10,Uttar Joypur,South Maguri,10816
Chittagong,Lakshmipur,Lakshmipur Sadar,40,500,Uttar Joypur,South Maguri,10817
Chittagong,Lakshmipur,Lakshmipur Sadar,45,100,Uttar Joypur,South Maguri,10818
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Uttar Joypur,South Maguri,10819
Chittagong,Lakshmipur,Lakshmipur Sadar,750,0,Uttar Joypur,South Maguri,10820
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,South Maguri,10821
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Uttar Joypur,South Maguri,10822
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,South Maguri,10823
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,South Maguri,10824
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,South Maguri,10825
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,South Maguri,10826
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Uttar Joypur,South Maguri,10827
Chittagong,Lakshmipur,Lakshmipur Sadar,60,300,Uttar Joypur,South Maguri,10828
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,South Maguri,10829
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Uttar Joypur,South Maguri,10830
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Uttar Joypur,Kalidasher Bag,10831
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Uttar Joypur,Kalidasher Bag,10832
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Uttar Joypur,Kalidasher Bag,10833
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Uttar Joypur,Kalidasher Bag,10834
Chittagong,Lakshmipur,Lakshmipur Sadar,40,400,Uttar Joypur,South Maguri,10835
Chittagong,Lakshmipur,Lakshmipur Sadar,45,400,Uttar Joypur,South Maguri,10836
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Uttar Joypur,Kalidasher Bag,10837
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Uttar Joypur,Kalidasher Bag,10838
Chittagong,Lakshmipur,Lakshmipur Sadar,45,50,Uttar Joypur,Kalidasher Bag,10839
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Uttar Joypur,Kalidasher Bag,10840
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Uttar Joypur,Kalidasher Bag,10841
Chittagong,Lakshmipur,Lakshmipur Sadar,45,100,Uttar Joypur,Kalidasher Bag,10842
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Uttar Joypur,Kalidasher Bag,10843
Chittagong,Lakshmipur,Lakshmipur Sadar,45,200,Uttar Joypur,Kalidasher Bag,10844
Chittagong,Lakshmipur,Lakshmipur Sadar,40,400,Uttar Joypur,Kalidasher Bag,10845
Chittagong,Lakshmipur,Lakshmipur Sadar,45,200,Uttar Joypur,Kalidasher Bag,10846
Chittagong,Lakshmipur,Lakshmipur Sadar,45,200,Uttar Joypur,Kalidasher Bag,10847
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Uttar Joypur,Kalidasher Bag,10848
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Uttar Joypur,Kalidasher Bag,10849
Chittagong,Lakshmipur,Lakshmipur Sadar,40,400,Uttar Joypur,Kalidasher Bag,10850
Chittagong,Lakshmipur,Lakshmipur Sadar,40,50,Uttar Joypur,Kalidasher Bag,10851
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Uttar Joypur,Kalidasher Bag,10852
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Uttar Joypur,Kalidasher Bag,10853
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Uttar Joypur,Kalidasher Bag,10854
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Uttar Joypur,Kalidasher Bag,10855
Chittagong,Lakshmipur,Lakshmipur Sadar,45,200,Uttar Joypur,Kalidasher Bag,10856
Chittagong,Lakshmipur,Lakshmipur Sadar,70,200,Uttar Joypur,Kalidasher Bag,10857
Chittagong,Lakshmipur,Lakshmipur Sadar,60,200,Uttar Joypur,Kalidasher Bag,10858
Chittagong,Lakshmipur,Lakshmipur Sadar,70,100,Uttar Joypur,Kalidasher Bag,10859
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,South Maguri,10860
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Uttar Joypur,South Maguri,10861
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Uttar Joypur,South Maguri,10862
Chittagong,Lakshmipur,Lakshmipur Sadar,46,100,Uttar Joypur,South Maguri,10863
Chittagong,Lakshmipur,Lakshmipur Sadar,45,200,Uttar Joypur,South Maguri,10864
Chittagong,Lakshmipur,Lakshmipur Sadar,960,0,Uttar Joypur,South Maguri,10865
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Uttar Joypur,West Chowpalli,10866
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Uttar Joypur,West Chowpalli,10867
Chittagong,Lakshmipur,Lakshmipur Sadar,45,50,Uttar Joypur,West Chowpalli,10868
Chittagong,Lakshmipur,Lakshmipur Sadar,800,50,Uttar Joypur,West Chowpalli,10869
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Uttar Joypur,West Chowpalli,10870
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Uttar Joypur,West Chowpalli,10871
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,West Chowpalli,10872
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,West Chowpalli,10873
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,West Chowpalli,10874
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Uttar Joypur,West Chowpalli,10875
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,West Chowpalli,10876
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Uttar Joypur,West Chowpalli,10877
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Uttar Joypur,West Chowpalli,10878
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Uttar Joypur,West Chowpalli,10879
Chittagong,Lakshmipur,Lakshmipur Sadar,45,50,Uttar Joypur,West Chowpalli,10880
Chittagong,Lakshmipur,Lakshmipur Sadar,45,50,Uttar Joypur,West Chowpalli,10881
Chittagong,Lakshmipur,Lakshmipur Sadar,45,50,Uttar Joypur,West Chowpalli,10882
Chittagong,Lakshmipur,Lakshmipur Sadar,45,50,Uttar Joypur,West Chowpalli,10883
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,West Chowpalli,10884
Chittagong,Lakshmipur,Lakshmipur Sadar,45,50,Uttar Joypur,West Chowpalli,10885
Chittagong,Lakshmipur,Lakshmipur Sadar,45,400,Uttar Joypur,West Chowpalli,10886
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Uttar Joypur,West Chowpalli,10887
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Uttar Joypur,West Chowpalli,10888
Chittagong,Lakshmipur,Lakshmipur Sadar,45,30,Uttar Joypur,West Chowpalli,10889
Chittagong,Lakshmipur,Lakshmipur Sadar,36,30,Uttar Joypur,West Chowpalli,10890
Chittagong,Lakshmipur,Lakshmipur Sadar,45,100,Uttar Joypur,West Chowpalli,10891
Chittagong,Lakshmipur,Lakshmipur Sadar,60,200,Uttar Joypur,West Chowpalli,10892
Chittagong,Lakshmipur,Lakshmipur Sadar,35,50,Bangakha,Radhapur,10893
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bangakha,Radhapur,10894
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,10895
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Bangakha,Radhapur,10896
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Bangakha,Radhapur,10897
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Bangakha,Radhapur,10898
Chittagong,Lakshmipur,Lakshmipur Sadar,26,30,Bangakha,Radhapur,10899
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10900
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10901
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10902
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10903
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10904
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Bangakha,Radhapur,10905
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bangakha,Radhapur,10906
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10907
Chittagong,Lakshmipur,Lakshmipur Sadar,800,10,Bangakha,Radhapur,10908
Chittagong,Lakshmipur,Lakshmipur Sadar,40,60,Bangakha,Radhapur,10909
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,10910
Chittagong,Lakshmipur,Lakshmipur Sadar,30,50,Bangakha,Radhapur,10911
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10912
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,10913
Chittagong,Lakshmipur,Lakshmipur Sadar,55,50,Bangakha,Radhapur,10914
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bangakha,Neshat Pur,10915
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Bangakha,Radhapur,10916
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10917
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10918
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,10919
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bangakha,Radhapur,10920
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10921
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,10922
Chittagong,Lakshmipur,Lakshmipur Sadar,45,400,Bangakha,Radhapur,10923
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10924
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Bangakha,Radhapur,10925
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bangakha,Radhapur,10926
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10927
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,10928
Chittagong,Lakshmipur,Lakshmipur Sadar,30,100,Bangakha,Radhapur,10929
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10930
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,10931
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Bangakha,Radhapur,10932
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10933
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10934
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10935
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bangakha,Radhapur,10936
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10937
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,10938
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bangakha,Radhapur,10939
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Bangakha,Radhapur,10940
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10941
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bangakha,Radhapur,10942
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,10943
Chittagong,Lakshmipur,Lakshmipur Sadar,30,300,Bangakha,Radhapur,10944
Chittagong,Lakshmipur,Lakshmipur Sadar,35,200,Bangakha,Radhapur,10945
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,10946
Chittagong,Lakshmipur,Lakshmipur Sadar,25,100,Bangakha,Radhapur,10947
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10948
Chittagong,Lakshmipur,Lakshmipur Sadar,45,300,Bangakha,Radhapur,10949
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10950
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bangakha,East Bangakha,10951
Chittagong,Lakshmipur,Lakshmipur Sadar,25,200,Bangakha,Alipur,10952
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,West Bangakha,10953
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,West Bangakha,10954
Chittagong,Lakshmipur,Lakshmipur Sadar,32,50,Bangakha,Radhapur,10955
Chittagong,Lakshmipur,Lakshmipur Sadar,32,50,Bangakha,Radhapur,10956
Chittagong,Lakshmipur,Lakshmipur Sadar,26,70,Bangakha,Radhapur,10957
Chittagong,Lakshmipur,Lakshmipur Sadar,28,400,Bangakha,Radhapur,10958
Chittagong,Lakshmipur,Lakshmipur Sadar,26,60,Bangakha,Radhapur,10959
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10960
Chittagong,Lakshmipur,Lakshmipur Sadar,26,70,Bangakha,Radhapur,10961
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Bangakha,Radhapur,10962
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Bangakha,Radhapur,10963
Chittagong,Lakshmipur,Lakshmipur Sadar,27,400,Bangakha,Radhapur,10964
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10965
Chittagong,Lakshmipur,Lakshmipur Sadar,40,50,Bangakha,Radhapur,10966
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10967
Chittagong,Lakshmipur,Lakshmipur Sadar,28,100,Bangakha,Radhapur,10968
Chittagong,Lakshmipur,Lakshmipur Sadar,30,50,Bangakha,Radhapur,10969
Chittagong,Lakshmipur,Lakshmipur Sadar,28,300,Bangakha,Radhapur,10970
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bangakha,Radhapur,10971
Chittagong,Lakshmipur,Lakshmipur Sadar,26,40,Bangakha,Radhapur,10972
Chittagong,Lakshmipur,Lakshmipur Sadar,31,50,Bangakha,Radhapur,10973
Chittagong,Lakshmipur,Lakshmipur Sadar,28,50,Bangakha,Radhapur,10974
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bangakha,Radhapur,10975
Chittagong,Lakshmipur,Lakshmipur Sadar,25,40,Bangakha,Radhapur,10976
Chittagong,Lakshmipur,Lakshmipur Sadar,25,50,Bangakha,Radhapur,10977
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Bangakha,Radhapur,10978
Chittagong,Lakshmipur,Lakshmipur Sadar,28,40,Bangakha,Radhapur,10979
Chittagong,Lakshmipur,Lakshmipur Sadar,40,400,Bangakha,Radhapur,10980
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10981
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10982
Chittagong,Lakshmipur,Lakshmipur Sadar,28,300,Bangakha,Radhapur,10983
Chittagong,Lakshmipur,Lakshmipur Sadar,28,50,Bangakha,Radhapur,10984
Chittagong,Lakshmipur,Lakshmipur Sadar,26,70,Bangakha,Radhapur,10985
Chittagong,Lakshmipur,Lakshmipur Sadar,35,30,Bangakha,Radhapur,10986
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10987
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10988
Chittagong,Lakshmipur,Lakshmipur Sadar,26,70,Bangakha,Radhapur,10989
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10990
Chittagong,Lakshmipur,Lakshmipur Sadar,26,70,Bangakha,Radhapur,10991
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Bangakha,Radhapur,10992
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10993
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Bangakha,Radhapur,10994
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Bangakha,Radhapur,10995
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,10996
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,10997
Chittagong,Lakshmipur,Lakshmipur Sadar,35,100,Bangakha,Radhapur,10998
Chittagong,Lakshmipur,Lakshmipur Sadar,26,70,Bangakha,Radhapur,10999
Chittagong,Lakshmipur,Lakshmipur Sadar,26,40,Bangakha,Radhapur,11000
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Bangakha,Radhapur,11001
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Bangakha,Radhapur,11002
Chittagong,Lakshmipur,Lakshmipur Sadar,25,300,Bangakha,Radhapur,11003
Chittagong,Lakshmipur,Lakshmipur Sadar,34,200,Bangakha,Radhapur,11004
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bangakha,Radhapur,11005
Chittagong,Lakshmipur,Lakshmipur Sadar,26,70,Bangakha,Radhapur,11006
Chittagong,Lakshmipur,Lakshmipur Sadar,28,70,Bangakha,Radhapur,11007
Chittagong,Lakshmipur,Lakshmipur Sadar,28,300,Bangakha,Radhapur,11008
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,11009
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bangakha,Radhapur,11010
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,11011
Chittagong,Lakshmipur,Lakshmipur Sadar,26,70,Bangakha,Radhapur,11012
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,11013
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Bangakha,Radhapur,11014
Chittagong,Lakshmipur,Lakshmipur Sadar,26,70,Bangakha,Radhapur,11015
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bangakha,Radhapur,11016
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,11017
Chittagong,Lakshmipur,Lakshmipur Sadar,40,70,Bangakha,Radhapur,11018
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,11019
Chittagong,Lakshmipur,Lakshmipur Sadar,40,50,Bangakha,Radhapur,11020
Chittagong,Lakshmipur,Lakshmipur Sadar,30,200,Bangakha,Radhapur,11021
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,11022
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,11023
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,11024
Chittagong,Lakshmipur,Lakshmipur Sadar,30,70,Bangakha,Radhapur,11025
Chittagong,Lakshmipur,Lakshmipur Sadar,30,70,Bangakha,Radhapur,11026
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,11027
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Radhapur,11028
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,11029
Chittagong,Lakshmipur,Lakshmipur Sadar,26,30,Bangakha,Radhapur,11030
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,11031
Chittagong,Lakshmipur,Lakshmipur Sadar,32,300,Bangakha,Radhapur,11032
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,11033
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,11034
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,11035
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Radhapur,11036
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,11037
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Bangakha,Mirik Pur,11038
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Radhapur,11039
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Bangakha,Avhir Khil,11040
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Bangakha,Avhir Khil,11041
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Hogal Dahari,11042
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Bangakha,Hogal Dahari,11043
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Bangakha,Hogal Dahari,11044
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bangakha,Hogal Dahari,11045
Chittagong,Lakshmipur,Lakshmipur Sadar,45,50,Bangakha,Avhir Khil,11046
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Bangakha,Avhir Khil,11047
Chittagong,Lakshmipur,Lakshmipur Sadar,39,500,Uttar Joypur,Dabinagar,11048
Chittagong,Lakshmipur,Lakshmipur Sadar,40,500,Uttar Joypur,Dabinagar,11049
Chittagong,Lakshmipur,Lakshmipur Sadar,58,500,Uttar Joypur,Dabinagar,11050
Chittagong,Lakshmipur,Lakshmipur Sadar,38,500,Uttar Joypur,Dabinagar,11051
Chittagong,Lakshmipur,Lakshmipur Sadar,60,500,Uttar Joypur,Dabinagar,11052
Chittagong,Lakshmipur,Lakshmipur Sadar,38,500,Uttar Joypur,Dabinagar,11053
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Uttar Joypur,Dabinagar,11054
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Uttar Joypur,Dabinagar,11055
Chittagong,Lakshmipur,Lakshmipur Sadar,55,500,Uttar Joypur,Dabinagar,11056
Chittagong,Lakshmipur,Lakshmipur Sadar,50,500,Uttar Joypur,Dabinagar,11057
Chittagong,Lakshmipur,Lakshmipur Sadar,49,500,Uttar Joypur,Dabinagar,11058
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Uttar Joypur,Dabinagar,11059
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Uttar Joypur,Dabinagar,11060
Chittagong,Lakshmipur,Lakshmipur Sadar,46,500,Uttar Joypur,Dabinagar,11061
Chittagong,Lakshmipur,Lakshmipur Sadar,30,500,Uttar Joypur,Dabinagar,11062
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,Dabinagar,11063
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,Dabinagar,11064
Chittagong,Lakshmipur,Lakshmipur Sadar,36,250,Uttar Joypur,Dabinagar,11065
Chittagong,Lakshmipur,Lakshmipur Sadar,30,250,Uttar Joypur,Dabinagar,11066
Chittagong,Lakshmipur,Lakshmipur Sadar,46,500,Uttar Joypur,Dabinagar,11067
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,Dabinagar,11068
Chittagong,Lakshmipur,Lakshmipur Sadar,35,500,Uttar Joypur,Dabinagar,11069
Chittagong,Lakshmipur,Lakshmipur Sadar,30,500,Uttar Joypur,Dabinagar,11070
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Uttar Joypur,Dabinagar,11071
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Uttar Joypur,Dabinagar,11072
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Uttar Joypur,Dabinagar,11073
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Uttar Joypur,Dabinagar,11074
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Uttar Joypur,Dabinagar,11075
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Uttar Joypur,Dabinagar,11076
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Uttar Joypur,Dabinagar,11077
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Uttar Joypur,Dabinagar,11078
Chittagong,Lakshmipur,Lakshmipur Sadar,32,200,Bhabaniganj,Char Monsha,11079
Chittagong,Lakshmipur,Lakshmipur Sadar,750,0,Bhabaniganj,Char Monsha,11080
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bhabaniganj,Char Monsha,11081
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Bhabaniganj,Char Monsha,11082
Chittagong,Lakshmipur,Lakshmipur Sadar,40,30,Bhabaniganj,Char Monsha,11083
Chittagong,Lakshmipur,Lakshmipur Sadar,26,30,Bhabaniganj,Char Monsha,11084
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Bhabaniganj,Char Monsha,11085
