Division,District,Upazila,Depth,Arsenic,Union
Chittagong,Lakshmipur,Lakshmipur Sadar,25,400,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,27,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,30,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,820,10,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,33,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,30,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,30,50,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,24,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,30,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,1000,10,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,1000,10,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,900,10,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,1000,10,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,900,10,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,30,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,27,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,30,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,400,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,45,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,500,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,32,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,45,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,50,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,72,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,30,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,860,10,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,50,40,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,800,10,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,30,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,40,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,23,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,45,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,41,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,42,40,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,32,30,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,40,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,28,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,31,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,25,30,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,29,400,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,27,400,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,42,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,30,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,20,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,30,20,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,45,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,51,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,840,10,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,63,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,60,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,30,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,42,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,45,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,51,400,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,60,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,45,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,400,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,50,30,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Dighali
Chittagong,Lakshmipur,Lakshmipur Sadar,40,250,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,64,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,55,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,60,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,30,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,30,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,45,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,27,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,350,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,45,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,70,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,90,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,1000,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,33,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,150,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,33,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,750,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,32,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,48,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,80,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,60,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,120,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,42,150,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,32,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,30,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,38,150,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,55,120,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,120,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,30,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,35,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,30,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,50,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,45,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,45,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,48,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,200,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,200,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,70,250,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,70,150,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,46,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,45,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,60,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,46,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,46,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,55,150,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,57,150,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,150,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,30,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,60,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,900,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,90,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,75,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,350,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,37,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,44,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,45,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,80,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,60,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,800,10,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,850,10,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,88,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,50,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,63,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,600,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,38,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,780,10,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,56,150,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,50,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,45,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,900,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,60,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,45,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,80,150,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,45,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,45,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,35,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,35,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,120,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,32,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,32,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,32,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,35,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,70,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,22,10,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,38,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,780,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,30,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,60,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,35,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,32,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,35,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,35,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,35,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,35,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,90,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,35,400,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,750,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,80,500,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,38,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,30,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,41,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,30,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,30,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,30,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,45,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,45,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,50,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Datta Para
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Hajir Para
Chittagong,Lakshmipur,Lakshmipur Sadar,40,100,Hajir Para
