id,Division,District,Upazila,Union,Mouza,Depth,Arsenic,lon,lat
12070083,Chittagong,Lakshmipur,Roypur,South Char Ababil,Gaiar Char,248,0,90.71058,23.03869
12070104,Chittagong,Lakshmipur,Roypur,South Char Ababil,Gaiar Char,245,0,90.69231,23.03778
12070143,Chittagong,Lakshmipur,Roypur,South Char Ababil,Gaiar Char,231,0,90.71111,23.03631
12070144,Chittagong,Lakshmipur,Roypur,South Char Ababil,Gaiar Char,218,0,90.70853,23.02533
12070151,Chittagong,Lakshmipur,Roypur,South Char Ababil,Gaiar Char,221,0,90.70972,23.04117
12070152,Chittagong,Lakshmipur,Roypur,South Char Ababil,Gaiar Char,231,0,90.70456,23.04211
12070156,Chittagong,Lakshmipur,Roypur,South Char Ababil,Gaiar Char,207,0,90.70989,23.05028
12070157,Chittagong,Lakshmipur,Roypur,South Char Ababil,Gaiar Char,227,0,90.69164,23.04333
12070278,Chittagong,Lakshmipur,Roypur,South Char Ababil,Gaiar Char,212,0,90.68669,23.04153
12070393,Chittagong,Lakshmipur,Roypur,South Char Ababil,Gaiar Char,234,0,90.70264,23.05514
12070395,Chittagong,Lakshmipur,Roypur,South Char Ababil,Gaiar Char,236,0,90.7045,23.05797
12070107,Chittagong,Lakshmipur,Roypur,North Char Ababil,Jhaudagi,263,0,90.67375,23.05197
12070108,Chittagong,Lakshmipur,Roypur,North Char Ababil,Jhaudagi,211,0,90.67708,23.04339
12070112,Chittagong,Lakshmipur,Roypur,North Char Ababil,Jhaudagi,259,0,90.67578,23.04442
12070276,Chittagong,Lakshmipur,Roypur,North Char Ababil,Jhaudagi,205,0,90.67625,23.04303
12070429,Chittagong,Lakshmipur,Roypur,North Char Ababil,Jhaudagi,245,0,90.67856,23.04603
12070044,Chittagong,Lakshmipur,Roypur,Royipur,Char Palwan,256,0,90.74222,23.05028
12070258,Chittagong,Lakshmipur,Roypur,Royipur,Char Palwan,218,0,90.74672,23.05247
12070263,Chittagong,Lakshmipur,Roypur,Char Pata,Gazinagar,236,0,90.74875,23.05264
11110025,Chittagong,Noakhali,Chatkhil,Chatkhil Paurashava,Daulatpur,252,0,90.98278,23.04833
11110074,Chittagong,Noakhali,Chatkhil,Chatkhil Paurashava,Daulatpur,273,0,90.98722,23.04472
11110075,Chittagong,Noakhali,Chatkhil,Chatkhil Paurashava,Daulatpur,273,0,90.98222,23.04722
11110086,Chittagong,Noakhali,Chatkhil,Chatkhil Paurashava,Daulatpur,260,0,90.98389,23.04972
11110090,Chittagong,Noakhali,Chatkhil,Chatkhil Paurashava,Daulatpur,233,0,90.98806,23.04556
11110097,Chittagong,Noakhali,Chatkhil,Chatkhil Paurashava,Daulatpur,253,0,90.98222,23.05361
12070385,Chittagong,Noakhali,Chatkhil,Chatkhil Paurashava,Daulatpur,237,0,90.98586,23.05092
12100175,Chittagong,Noakhali,Sonaimuri,Sonaimuri Paurashava,Dussim Para,256,0,91.10667,23.05222
11110076,Chittagong,Noakhali,Chatkhil,Chatkhil Paurashava,Gobindapur,285,0,90.9575,23.04694
11110077,Chittagong,Noakhali,Chatkhil,Chatkhil Paurashava,Gobindapur,282,0,90.95611,23.0475
11070048,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,278,0,90.68017,23.01864
11070049,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,276,0,90.68272,23.01922
11070050,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,275,0,90.68267,23.01467
11070051,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,288,0,90.68369,23.01689
11070052,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,268,0,90.68197,23.01833
11070053,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,286,0,90.68061,23.01767
11070054,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,273,0,90.68206,23.01597
11070055,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,275,0,90.68314,23.01919
11070056,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,274,0,90.68189,23.01808
11070057,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,281,0,90.68228,23.01697
12070009,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,252,0,90.6775,23.03
12070010,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,256,0,90.67194,23.02444
12070101,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,218,0,90.67425,23.02633
12070102,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,245,0,90.68242,23.02606
12070109,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,206,0,90.66944,23.04308
12070110,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,247,0,90.67019,23.03733
12070111,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,211,0,90.68233,23.00728
12070161,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,233,0,90.67894,23.01078
12070166,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,224,0,90.68358,23.00689
12070228,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,218,0,90.66494,23.01192
12070266,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,218,0,90.67828,23.02853
12070267,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,227,0,90.67531,23.01669
12070268,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,211,0,90.68047,23.01519
12070269,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,210,0,90.67036,23.02933
12070270,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,218,0,90.67769,23.02467
12070272,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,209,0,90.665,23.04489
12070273,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,204,0,90.66947,23.01328
12070274,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,236,0,90.67283,23.013
12070279,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,205,0,90.67614,23.03342
12070280,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,206,0,90.6835,23.02317
12070282,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,204,0,90.67631,23.03125
12070283,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,197,0,90.66633,23.01311
12070284,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,217,0,90.66556,23.02592
12070285,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,218,0,90.66725,23.02325
12070286,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,224,0,90.68317,23.01122
12070287,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,211,0,90.66475,23.01383
12070288,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,208,0,90.67003,23.04642
12070289,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,225,0,90.68422,23.02275
12070290,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,213,0,90.68497,23.01511
12070293,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,208,0,90.68431,23.01556
12070294,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,223,0,90.66853,23.025
12070295,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,231,0,90.67883,23.03031
12070296,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,208,0,90.66997,23.03308
12070297,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,208,0,90.67092,23.02772
12070298,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,240,0,90.66297,23.02517
12070299,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,213,0,90.6815,23.01383
12070301,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,218,0,90.6715,23.05083
12070427,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,248,0,90.68361,23.02219
12070431,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,232,0,90.67678,23.03372
12070432,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,246,0,90.68253,23.02603
12070433,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,219,0,90.66997,23.04733
12070434,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,260,0,90.67028,23.03897
12070435,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,248,0,90.67069,23.01331
12070437,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,248,0,90.67064,23.02731
12070438,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,233,0,90.68569,23.01889
12070440,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,246,0,90.66792,23.04364
12070441,Chittagong,Lakshmipur,Roypur,North Char Ababil,Char Ababil,251,0,90.66917,23.01853
11030057,Chittagong,Feni,Feni Sadar,Dharmapur,Pithapasari,240,0,91.40667,23.0475
11030198,Chittagong,Feni,Chhagalnaiya,Pathannagar,Haripur,242,0,91.48333,23.04556
12070041,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,238,0,90.7225,23.04056
12070045,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,256,0,90.71361,23.045
12070253,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,212,0,90.72839,23.03864
12070254,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,211,0,90.71233,23.05342
12070256,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,211,0,90.71722,23.03375
12070264,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,236,0,90.71789,23.03789
12070265,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,235,0,90.71825,23.04022
12070323,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,237,0,90.71711,23.03547
12070325,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,239,0,90.71575,23.03514
12070326,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,233,0,90.72425,23.03828
12070329,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,271,0,90.72028,23.03375
12070333,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,261,0,90.72144,23.045
12070334,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,226,0,90.72167,23.04306
12070335,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,220,0,90.71914,23.03383
12070336,Chittagong,Lakshmipur,Roypur,Royipur,Kazir Char,250,0,90.71886,23.04736
11080001,Chittagong,Lakshmipur,Ramganj,Lamchar,Panpara,214,0,90.83278,23.05278
11080003,Chittagong,Lakshmipur,Ramganj,Lamchar,Panpara,211,0,90.83528,23.05139
11080005,Chittagong,Lakshmipur,Ramganj,Lamchar,Panpara,232,0,90.83056,23.05194
11080007,Chittagong,Lakshmipur,Ramganj,Lamchar,Panpara,198,0,90.83,23.05083
11080008,Chittagong,Lakshmipur,Ramganj,Lamchar,Panpara,219,0,90.83,23.05167
11080009,Chittagong,Lakshmipur,Ramganj,Lamchar,Panpara,232,0,90.83167,23.05222
12070302,Chittagong,Lakshmipur,Roypur,North Char Ababil,Dighaldi,208,0,90.68333,23.043
12070439,Chittagong,Lakshmipur,Roypur,North Char Ababil,Dighaldi,278,0,90.68328,23.04564
11030197,Chittagong,Feni,Chhagalnaiya,Chhagalnaiya,Bansh Para,180,0,91.50694,23.04
11030206,Chittagong,Feni,Chhagalnaiya,Chhagalnaiya,Bansh Para,208,0,91.49944,23.04333
11030208,Chittagong,Feni,Chhagalnaiya,Chhagalnaiya,Bansh Para,225,0,91.48656,23.04222
11150075,Chittagong,Noakhali,Senbagh,Kesharpar,Birkot,273,0,91.20278,23.04111
11150076,Chittagong,Noakhali,Senbagh,Kesharpar,Birkot,233,0,91.20528,23.04194
11150077,Chittagong,Noakhali,Senbagh,Kesharpar,Birkot,261,0,91.20194,23.04139
11150078,Chittagong,Noakhali,Senbagh,Kesharpar,Birkot,274,0,91.2025,23.04111
11150079,Chittagong,Noakhali,Senbagh,Kesharpar,Birkot,252,0,91.20278,23.04139
11150080,Chittagong,Noakhali,Senbagh,Kesharpar,Birkot,247,0,91.20361,23.04167
11150081,Chittagong,Noakhali,Senbagh,Kesharpar,Birkot,215,0,91.19889,23.04111
11150082,Chittagong,Noakhali,Senbagh,Kesharpar,Birkot,218,0,91.20083,23.04111
11150083,Chittagong,Noakhali,Senbagh,Kesharpar,Birkot,270,0,91.20222,23.04028
11150084,Chittagong,Noakhali,Senbagh,Kesharpar,Birkot,261,0,91.20222,23.04528
11150085,Chittagong,Noakhali,Senbagh,Kesharpar,Birkot,270,0,91.20111,23.04528
11150086,Chittagong,Noakhali,Senbagh,Kesharpar,Birkot,247,0,91.20194,23.04139
11110073,Chittagong,Noakhali,Chatkhil,Panchgaon,Afsarkhil,220,0,90.98889,23.04417
11110091,Chittagong,Noakhali,Chatkhil,Panchgaon,Afsarkhil,240,0,90.98861,23.04389
11070011,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Purba Lachh,253,0,90.75122,23.03839
11070012,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Purba Lachh,258,0,90.75414,23.04031
11070013,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Purba Lachh,249,0,90.75261,23.04283
11070014,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Purba Lachh,249,0,90.75256,23.04683
11070021,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Purba Lachh,275,0,90.75042,23.04331
11070022,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Purba Lachh,268,0,90.75361,23.03886
11070023,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Purba Lachh,272,0,90.75353,23.04069
11070024,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Purba Lachh,266,0,90.75411,23.04303
11070025,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Purba Lachh,280,0,90.75422,23.04167
11070026,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Purba Lachh,267,0,90.75197,23.04631
11070027,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Purba Lachh,287,0,90.75353,23.03367
11150073,Chittagong,Noakhali,Senbagh,Dumuria,Matian,265,0,91.20889,23.04333
11150074,Chittagong,Noakhali,Senbagh,Dumuria,Matian,253,0,91.20722,23.04278
11070001,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Deyanatpur,241,0,90.77164,23.03997
11070017,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Deyanatpur,250,0,90.76364,23.03983
11070018,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Deyanatpur,251,0,90.76303,23.04567
11070019,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Deyanatpur,261,0,90.76736,23.04403
11070029,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Deyanatpur,235,0,90.761,23.04717
11070031,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Deyanatpur,263,0,90.76086,23.03156
11070045,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Deyanatpur,217,0,90.76808,23.03169
11070047,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Deyanatpur,218,0,90.76667,23.04231
12060283,Chittagong,Lakshmipur,Roypur,Roypur Paurashava,Deyanatpur,235,0,90.77167,23.03056
12100040,Chittagong,Noakhali,Sonaimuri,Baragaon,Bhabaiya Para,186,0,91.12333,23.04389
12070042,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,256,0,90.74472,23.0425
12070246,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,219,0,90.74556,23.03347
12070247,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,219,0,90.74206,23.03233
12070248,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,230,0,90.74161,23.03106
12070249,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,225,0,90.74081,23.03414
12070250,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,237,0,90.74425,23.03375
12070251,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,210,0,90.73669,23.04219
12070252,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,212,0,90.73833,23.0445
12070255,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,221,0,90.74192,23.03378
12070259,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,210,0,90.74036,23.03911
12070260,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,222,0,90.73997,23.04139
12070261,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,248,0,90.72886,23.04064
12070262,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,256,0,90.73172,23.04086
12070324,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,250,0,90.74344,23.03508
12070328,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,256,0,90.74542,23.03628
12070330,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,258,0,90.74236,23.03736
12070331,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,245,0,90.74386,23.03569
12070332,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,225,0,90.74594,23.03275
12070337,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,249,0,90.73792,23.03897
12070442,Chittagong,Lakshmipur,Roypur,Royipur,Debipur,258,0,90.73367,23.03922
12070388,Chittagong,Lakshmipur,Roypur,Keroa,Ludhua,239,0,90.80819,23.04444
11030027,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,232,0,91.40111,23.03528
11030028,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,225,0,91.39833,23.03306
11030029,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,232,0,91.4,23.03389
11030046,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,190,0,91.40583,23.04083
11030047,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,190,0,91.40111,23.03972
11030048,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,230,0,91.39528,23.0325
11030050,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,239,0,91.39639,23.0325
11030055,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,248,0,91.40583,23.04
11030056,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,210,0,91.39722,23.03167
11030072,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,226,0,91.39889,23.03306
11030085,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,234,0,91.39806,23.03167
11030090,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,246,0,91.39972,23.03306
11030099,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,223,0,91.40194,23.03444
11030100,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,268,0,91.40083,23.03417
11030113,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,225,0,91.40292,23.03517
11030117,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,202,0,91.40286,23.03931
11030119,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,235,0,91.402,23.0325
11030123,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,216,0,91.40386,23.03522
11030124,Chittagong,Feni,Feni Sadar,Dharmapur,Sultanpur,185,0,91.40069,23.04061
11030004,Chittagong,Feni,Feni Sadar,Kazirbag,Phaleshwar,280,0,91.41056,23.03722
11030059,Chittagong,Feni,Feni Sadar,Kazirbag,Phaleshwar,280,0,91.41028,23.03417
11030199,Chittagong,Feni,Chhagalnaiya,Chhagalnaiya,Paschim Chhagalnaiya,180,0,91.51011,23.03669
11030204,Chittagong,Feni,Chhagalnaiya,Chhagalnaiya,Paschim Chhagalnaiya,174,0,91.51472,23.03839
11030205,Chittagong,Feni,Chhagalnaiya,Chhagalnaiya,Paschim Chhagalnaiya,189,0,91.50861,23.02889
11030209,Chittagong,Feni,Chhagalnaiya,Chhagalnaiya,Paschim Chhagalnaiya,252,0,91.51275,23.03264
11030211,Chittagong,Feni,Chhagalnaiya,Chhagalnaiya,Paschim Chhagalnaiya,172,0,91.51439,23.0355
11030213,Chittagong,Feni,Chhagalnaiya,Chhagalnaiya,Paschim Chhagalnaiya,214,0,91.51636,23.03628
11110042,Chittagong,Noakhali,Chatkhil,Chatkhil Paurashava,Lamchar,212,0,90.97417,23.04333
11110071,Chittagong,Noakhali,Chatkhil,Chatkhil Paurashava,Lamchar,241,0,90.98,23.04306
11110072,Chittagong,Noakhali,Chatkhil,Chatkhil Paurashava,Lamchar,261,0,90.97583,23.04417
12070043,Chittagong,Lakshmipur,Roypur,Royipur,Napiter Char,247,0,90.72444,23.04306
12070257,Chittagong,Lakshmipur,Roypur,Royipur,Napiter Char,209,0,90.72306,23.04475
11030194,Chittagong,Feni,Chhagalnaiya,Chhagalnaiya,Purba Chhagalnaiya,214,0,91.53922,23.03589
11030195,Chittagong,Feni,Chhagalnaiya,Chhagalnaiya,Purba Chhagalnaiya,175,0,91.54028,23.03694
11030005,Chittagong,Feni,Chhagalnaiya,Chhagalnaiya,Uttar Panua,226,0,91.48528,23.02806
11030201,Chittagong,Feni,Chhagalnaiya,Chhagalnaiya,Uttar Panua,187,0,91.48972,23.02444
11030202,Chittagong,Feni,Chhagalnaiya,Chhagalnaiya,Uttar Panua,185,0,91.49083,23.02361
11030012,Chittagong,Feni,Feni Sadar,Kazirbag,Sonapur,207,0,91.41222,23.0175
11030030,Chittagong,Feni,Feni Sadar,Kazirbag,Sonapur,205,0,91.41417,23.01833
11030078,Chittagong,Feni,Feni Sadar,Kazirbag,Sonapur,217,0,91.41306,23.02722
11030082,Chittagong,Feni,Feni Sadar,Kazirbag,Sonapur,215,0,91.41306,23.01861
11030083,Chittagong,Feni,Feni Sadar,Kazirbag,Sonapur,236,0,91.41639,23.0175
12100058,Chittagong,Noakhali,Sonaimuri,Deoti,Baghpanchra,260,0,91.04556,23.03028
12100059,Chittagong,Noakhali,Sonaimuri,Deoti,Baghpanchra,263,0,91.04278,23.03361
12070105,Chittagong,Lakshmipur,Roypur,North Char Ababil,Keoradagi,237,0,90.68014,23.03819
12070277,Chittagong,Lakshmipur,Roypur,North Char Ababil,Keoradagi,210,0,90.67839,23.03639
12070281,Chittagong,Lakshmipur,Roypur,North Char Ababil,Keoradagi,205,0,90.68022,23.034
12070430,Chittagong,Lakshmipur,Roypur,North Char Ababil,Keoradagi,239,0,90.68125,23.03292
12070436,Chittagong,Lakshmipur,Roypur,North Char Ababil,Keoradagi,269,0,90.68142,23.03333
12100037,Chittagong,Noakhali,Sonaimuri,Baragaon,Makilla,242,0,91.115,23.035
12100038,Chittagong,Noakhali,Sonaimuri,Baragaon,Makilla,248,0,91.11361,23.03611
11150072,Chittagong,Noakhali,Senbagh,Kesharpar,Majhirkhil,271,0,91.20278,23.03528
11030010,Chittagong,Feni,Feni Sadar,Feni Paurashava,Debipur,227,0,91.36667,23.0325
11030069,Chittagong,Feni,Feni Sadar,Feni Paurashava,Debipur,242,0,91.37056,23.03083
11030009,Chittagong,Feni,Feni Sadar,Dharmapur,Uttar Shibpur,253,0,91.38222,23.03194
11030063,Chittagong,Feni,Feni Sadar,Dharmapur,Uttar Shibpur,214,0,91.38472,23.03222
11030068,Chittagong,Feni,Feni Sadar,Dharmapur,Uttar Shibpur,230,0,91.38278,23.03111
11030077,Chittagong,Feni,Feni Sadar,Dharmapur,Uttar Shibpur,218,0,91.38528,23.03056
11030103,Chittagong,Feni,Feni Sadar,Dharmapur,Uttar Shibpur,208,0,91.38211,23.02739
11030105,Chittagong,Feni,Feni Sadar,Dharmapur,Uttar Shibpur,222,0,91.38078,23.03211
12100035,Chittagong,Noakhali,Sonaimuri,Baragaon,Baragaon,227,0,91.13667,23.03028
12100039,Chittagong,Noakhali,Sonaimuri,Baragaon,Baragaon,228,0,91.14639,23.02722
12070378,Chittagong,Lakshmipur,Roypur,Bamni,Sagardi,233,0,90.80378,23.03517
12070379,Chittagong,Lakshmipur,Roypur,Bamni,Sagardi,248,0,90.80475,23.02075
12100061,Chittagong,Noakhali,Sonaimuri,Deoti,Nabagram,258,0,91.02833,23.03139
12100062,Chittagong,Noakhali,Sonaimuri,Deoti,Nabagram,227,0,91.03389,23.02667
11030003,Chittagong,Feni,Feni Sadar,Kazirbag,Brinchi (Part),232,0,91.40306,23.02694
11030033,Chittagong,Feni,Feni Sadar,Kazirbag,Brinchi (Part),204,0,91.40889,23.01833
11030115,Chittagong,Feni,Feni Sadar,Kazirbag,Brinchi (Part),268,0,91.4095,23.02008
11030120,Chittagong,Feni,Feni Sadar,Kazirbag,Brinchi (Part),235,0,91.41142,23.02178
11030121,Chittagong,Feni,Feni Sadar,Kazirbag,Brinchi (Part),279,0,91.40847,23.01853
11030122,Chittagong,Feni,Feni Sadar,Kazirbag,Brinchi (Part),278,0,91.41083,23.01972
12070118,Chittagong,Lakshmipur,Roypur,Char Mohana,Beacons Field,211,0,90.72261,23.01956
12070420,Chittagong,Lakshmipur,Roypur,Char Mohana,Beacons Field,238,0,90.72833,23.02956
12070421,Chittagong,Lakshmipur,Roypur,Char Mohana,Beacons Field,254,0,90.71989,23.02994
12070426,Chittagong,Lakshmipur,Roypur,Char Mohana,Beacons Field,259,0,90.72186,23.02464
12100036,Chittagong,Noakhali,Sonaimuri,Baragaon,Rajibpur,207,0,91.1175,23.02833
11030020,Chittagong,Feni,Feni Sadar,Feni Paurashava,Barahipur (Part),199,0,91.38861,23.03278
11030021,Chittagong,Feni,Feni Sadar,Feni Paurashava,Barahipur (Part),217,0,91.38556,23.02972
11030031,Chittagong,Feni,Feni Sadar,Feni Paurashava,Barahipur (Part),197,0,91.40167,23.02722
11030051,Chittagong,Feni,Feni Sadar,Feni Paurashava,Barahipur (Part),199,0,91.39472,23.02472
11030062,Chittagong,Feni,Feni Sadar,Feni Paurashava,Barahipur (Part),250,0,91.39417,23.02694
11030064,Chittagong,Feni,Feni Sadar,Feni Paurashava,Barahipur (Part),238,0,91.39028,23.03306
11030071,Chittagong,Feni,Feni Sadar,Feni Paurashava,Barahipur (Part),231,0,91.38694,23.02611
